"Plot Title: 4030"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444030, SEN S/N: 20444030)","Coupler Detached (LGR S/N: 20444030)","Coupler Attached (LGR S/N: 20444030)","Host Connected (LGR S/N: 20444030)","Stopped (LGR S/N: 20444030)","End Of File (LGR S/N: 20444030)"
1,10/23/23 05:20:00 PM,30.192,Logged,,,,
2,10/23/23 05:21:00 PM,30.571,,,,,
3,10/23/23 05:22:00 PM,30.621,,,,,
4,10/23/23 05:23:00 PM,30.596,,,,,
5,10/23/23 05:24:00 PM,30.520,,,,,
6,10/23/23 05:25:00 PM,30.444,,,,,
7,10/23/23 05:26:00 PM,30.394,,,,,
8,10/23/23 05:27:00 PM,30.369,,,,,
9,10/23/23 05:28:00 PM,30.318,,,,,
10,10/23/23 05:29:00 PM,30.268,,,,,
11,10/23/23 05:30:00 PM,30.217,,,,,
12,10/23/23 05:31:00 PM,30.167,,,,,
13,10/23/23 05:32:00 PM,30.142,,,,,
14,10/23/23 05:33:00 PM,30.142,,,,,
15,10/23/23 05:34:00 PM,30.117,,,,,
16,10/23/23 05:35:00 PM,30.091,,,,,
17,10/23/23 05:36:00 PM,30.066,,,,,
18,10/23/23 05:37:00 PM,30.041,,,,,
19,10/23/23 05:38:00 PM,30.016,,,,,
20,10/23/23 05:39:00 PM,30.016,,,,,
21,10/23/23 05:40:00 PM,30.016,,,,,
22,10/23/23 05:41:00 PM,30.016,,,,,
23,10/23/23 05:42:00 PM,29.991,,,,,
24,10/23/23 05:43:00 PM,29.966,,,,,
25,10/23/23 05:44:00 PM,29.941,,,,,
26,10/23/23 05:45:00 PM,29.916,,,,,
27,10/23/23 05:46:00 PM,29.890,,,,,
28,10/23/23 05:47:00 PM,29.890,,,,,
29,10/23/23 05:48:00 PM,29.865,,,,,
30,10/23/23 05:49:00 PM,29.865,,,,,
31,10/23/23 05:50:00 PM,29.890,,,,,
32,10/23/23 05:51:00 PM,29.916,,,,,
33,10/23/23 05:52:00 PM,29.941,,,,,
34,10/23/23 05:53:00 PM,29.966,,,,,
35,10/23/23 05:54:00 PM,29.991,,,,,
36,10/23/23 05:55:00 PM,29.966,,,,,
37,10/23/23 05:56:00 PM,29.916,,,,,
38,10/23/23 05:57:00 PM,29.790,,,,,
39,10/23/23 05:58:00 PM,29.665,,,,,
40,10/23/23 05:59:00 PM,29.540,,,,,
41,10/23/23 06:00:00 PM,29.290,,,,,
42,10/23/23 06:01:00 PM,28.965,,,,,
43,10/23/23 06:02:00 PM,28.717,,,,,
44,10/23/23 06:03:00 PM,28.518,,,,,
45,10/23/23 06:04:00 PM,28.369,,,,,
46,10/23/23 06:05:00 PM,28.270,,,,,
47,10/23/23 06:06:00 PM,28.221,,,,,
48,10/23/23 06:07:00 PM,28.171,,,,,
49,10/23/23 06:08:00 PM,28.147,,,,,
50,10/23/23 06:09:00 PM,28.122,,,,,
51,10/23/23 06:10:00 PM,28.072,,,,,
52,10/23/23 06:11:00 PM,28.072,,,,,
53,10/23/23 06:12:00 PM,28.048,,,,,
54,10/23/23 06:13:00 PM,28.048,,,,,
55,10/23/23 06:14:00 PM,28.023,,,,,
56,10/23/23 06:15:00 PM,27.998,,,,,
57,10/23/23 06:16:00 PM,27.998,,,,,
58,10/23/23 06:17:00 PM,27.974,,,,,
59,10/23/23 06:18:00 PM,27.949,,,,,
60,10/23/23 06:19:00 PM,27.949,,,,,
61,10/23/23 06:20:00 PM,27.924,,,,,
62,10/23/23 06:21:00 PM,27.899,,,,,
63,10/23/23 06:22:00 PM,27.875,,,,,
64,10/23/23 06:23:00 PM,27.875,,,,,
65,10/23/23 06:24:00 PM,27.850,,,,,
66,10/23/23 06:25:00 PM,27.825,,,,,
67,10/23/23 06:26:00 PM,27.825,,,,,
68,10/23/23 06:27:00 PM,27.801,,,,,
69,10/23/23 06:28:00 PM,27.776,,,,,
70,10/23/23 06:29:00 PM,27.776,,,,,
71,10/23/23 06:30:00 PM,27.751,,,,,
72,10/23/23 06:31:00 PM,27.751,,,,,
73,10/23/23 06:32:00 PM,27.727,,,,,
74,10/23/23 06:33:00 PM,27.727,,,,,
75,10/23/23 06:34:00 PM,27.727,,,,,
76,10/23/23 06:35:00 PM,27.702,,,,,
77,10/23/23 06:36:00 PM,27.702,,,,,
78,10/23/23 06:37:00 PM,27.702,,,,,
79,10/23/23 06:38:00 PM,27.702,,,,,
80,10/23/23 06:39:00 PM,27.677,,,,,
81,10/23/23 06:40:00 PM,27.702,,,,,
82,10/23/23 06:41:00 PM,27.677,,,,,
83,10/23/23 06:42:00 PM,27.702,,,,,
84,10/23/23 06:43:00 PM,27.702,,,,,
85,10/23/23 06:44:00 PM,27.702,,,,,
86,10/23/23 06:45:00 PM,27.702,,,,,
87,10/23/23 06:46:00 PM,27.727,,,,,
88,10/23/23 06:47:00 PM,27.727,,,,,
89,10/23/23 06:48:00 PM,27.751,,,,,
90,10/23/23 06:49:00 PM,27.751,,,,,
91,10/23/23 06:50:00 PM,27.776,,,,,
92,10/23/23 06:51:00 PM,27.776,,,,,
93,10/23/23 06:52:00 PM,27.801,,,,,
94,10/23/23 06:53:00 PM,27.801,,,,,
95,10/23/23 06:54:00 PM,27.825,,,,,
96,10/23/23 06:55:00 PM,27.825,,,,,
97,10/23/23 06:56:00 PM,27.850,,,,,
98,10/23/23 06:57:00 PM,27.850,,,,,
99,10/23/23 06:58:00 PM,27.875,,,,,
100,10/23/23 06:59:00 PM,27.875,,,,,
101,10/23/23 07:00:00 PM,27.875,,,,,
102,10/23/23 07:01:00 PM,27.875,,,,,
103,10/23/23 07:02:00 PM,27.899,,,,,
104,10/23/23 07:03:00 PM,27.899,,,,,
105,10/23/23 07:04:00 PM,27.899,,,,,
106,10/23/23 07:05:00 PM,27.899,,,,,
107,10/23/23 07:06:00 PM,27.899,,,,,
108,10/23/23 07:07:00 PM,27.899,,,,,
109,10/23/23 07:08:00 PM,27.899,,,,,
110,10/23/23 07:09:00 PM,27.899,,,,,
111,10/23/23 07:10:00 PM,27.899,,,,,
112,10/23/23 07:11:00 PM,27.899,,,,,
113,10/23/23 07:12:00 PM,27.899,,,,,
114,10/23/23 07:13:00 PM,27.899,,,,,
115,10/23/23 07:14:00 PM,27.899,,,,,
116,10/23/23 07:15:00 PM,27.899,,,,,
117,10/23/23 07:16:00 PM,27.899,,,,,
118,10/23/23 07:17:00 PM,27.899,,,,,
119,10/23/23 07:18:00 PM,27.899,,,,,
120,10/23/23 07:19:00 PM,27.899,,,,,
121,10/23/23 07:20:00 PM,27.899,,,,,
122,10/23/23 07:21:00 PM,27.899,,,,,
123,10/23/23 07:22:00 PM,27.899,,,,,
124,10/23/23 07:23:00 PM,27.899,,,,,
125,10/23/23 07:24:00 PM,27.899,,,,,
126,10/23/23 07:25:00 PM,27.899,,,,,
127,10/23/23 07:26:00 PM,27.899,,,,,
128,10/23/23 07:27:00 PM,27.899,,,,,
129,10/23/23 07:28:00 PM,27.875,,,,,
