"Plot Title: CT_323"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739323, SEN S/N: 20739323)","Temp, °C (LGR S/N: 20739323, SEN S/N: 20739323)","Coupler Detached (LGR S/N: 20739323)","Coupler Attached (LGR S/N: 20739323)","Host Connected (LGR S/N: 20739323)","Stopped (LGR S/N: 20739323)","End Of File (LGR S/N: 20739323)"
1,10/23/23 05:15:00 PM,0.0,30.99,Logged,,,,
2,10/23/23 05:16:00 PM,0.0,31.04,,,,,
3,10/23/23 05:17:00 PM,0.0,31.06,,,,,
4,10/23/23 05:18:00 PM,0.0,31.08,,,,,
5,10/23/23 05:19:00 PM,0.0,31.08,,,,,
6,10/23/23 05:20:00 PM,0.0,31.09,,,,,
7,10/23/23 05:21:00 PM,0.0,31.09,,,,,
8,10/23/23 05:22:00 PM,0.0,31.11,,,,,
9,10/23/23 05:23:00 PM,0.0,31.13,,,,,
10,10/23/23 05:24:00 PM,0.0,31.12,,,,,
11,10/23/23 05:25:00 PM,0.0,31.12,,,,,
12,10/23/23 05:26:00 PM,0.0,31.12,,,,,
13,10/23/23 05:27:00 PM,0.0,31.12,,,,,
14,10/23/23 05:28:00 PM,0.0,31.11,,,,,
15,10/23/23 05:29:00 PM,0.0,31.09,,,,,
16,10/23/23 05:30:00 PM,0.0,31.08,,,,,
17,10/23/23 05:31:00 PM,0.0,31.08,,,,,
18,10/23/23 05:32:00 PM,0.0,31.07,,,,,
19,10/23/23 05:33:00 PM,0.0,31.07,,,,,
20,10/23/23 05:34:00 PM,0.0,31.06,,,,,
21,10/23/23 05:35:00 PM,0.0,31.06,,,,,
22,10/23/23 05:36:00 PM,0.0,31.04,,,,,
23,10/23/23 05:37:00 PM,0.0,31.03,,,,,
24,10/23/23 05:38:00 PM,0.0,31.03,,,,,
25,10/23/23 05:39:00 PM,0.0,31.03,,,,,
26,10/23/23 05:40:00 PM,0.0,31.02,,,,,
27,10/23/23 05:41:00 PM,0.0,31.01,,,,,
28,10/23/23 05:42:00 PM,0.0,30.99,,,,,
