"Plot Title: CT_320"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739320, SEN S/N: 20739320)","Temp, °C (LGR S/N: 20739320, SEN S/N: 20739320)","Coupler Detached (LGR S/N: 20739320)","Coupler Attached (LGR S/N: 20739320)","Host Connected (LGR S/N: 20739320)","Stopped (LGR S/N: 20739320)","End Of File (LGR S/N: 20739320)"
1,10/23/23 05:15:00 PM,0.0,30.18,Logged,,,,
2,10/23/23 05:16:00 PM,0.0,30.20,,,,,
3,10/23/23 05:17:00 PM,0.0,30.22,,,,,
4,10/23/23 05:18:00 PM,0.0,30.24,,,,,
5,10/23/23 05:19:00 PM,0.0,30.27,,,,,
6,10/23/23 05:20:00 PM,0.0,30.29,,,,,
7,10/23/23 05:21:00 PM,0.0,30.30,,,,,
8,10/23/23 05:22:00 PM,0.0,30.31,,,,,
9,10/23/23 05:23:00 PM,0.0,30.33,,,,,
10,10/23/23 05:24:00 PM,0.0,30.33,,,,,
11,10/23/23 05:25:00 PM,0.0,30.34,,,,,
12,10/23/23 05:26:00 PM,0.0,30.34,,,,,
13,10/23/23 05:27:00 PM,0.0,30.34,,,,,
14,10/23/23 05:28:00 PM,0.0,30.33,,,,,
15,10/23/23 05:29:00 PM,0.0,30.33,,,,,
16,10/23/23 05:30:00 PM,0.0,30.33,,,,,
17,10/23/23 05:31:00 PM,0.0,30.33,,,,,
18,10/23/23 05:32:00 PM,0.0,30.33,,,,,
19,10/23/23 05:33:00 PM,0.0,30.31,,,,,
20,10/23/23 05:34:00 PM,0.0,30.31,,,,,
21,10/23/23 05:35:00 PM,0.0,30.31,,,,,
22,10/23/23 05:36:00 PM,0.0,30.31,,,,,
23,10/23/23 05:37:00 PM,0.0,30.31,,,,,
24,10/23/23 05:38:00 PM,0.0,30.34,,,,,
25,10/23/23 05:39:00 PM,0.0,30.34,,,,,
26,10/23/23 05:40:00 PM,0.0,30.34,,,,,
27,10/23/23 05:41:00 PM,0.0,30.34,,,,,
28,10/23/23 05:42:00 PM,0.0,30.34,,,,,
29,10/23/23 05:43:00 PM,0.0,30.34,,,,,
30,10/23/23 05:44:00 PM,0.0,30.34,,,,,
31,10/23/23 05:45:00 PM,0.0,30.34,,,,,
32,10/23/23 05:46:00 PM,0.0,30.34,,,,,
33,10/23/23 05:47:00 PM,0.0,30.34,,,,,
34,10/23/23 05:48:00 PM,0.0,30.33,,,,,
35,10/23/23 05:49:00 PM,0.0,30.33,,,,,
36,10/23/23 05:50:00 PM,0.0,30.33,,,,,
37,10/23/23 05:51:00 PM,0.0,30.30,,,,,
38,10/23/23 05:52:00 PM,0.0,30.29,,,,,
39,10/23/23 05:53:00 PM,0.0,30.28,,,,,
40,10/23/23 05:54:00 PM,0.0,30.28,,,,,
41,10/23/23 05:55:00 PM,0.0,30.24,,,,,
42,10/23/23 05:56:00 PM,25160.9,28.41,,,,,
43,10/23/23 05:57:00 PM,25180.5,28.25,,,,,
44,10/23/23 05:58:00 PM,25187.6,28.18,,,,,
45,10/23/23 05:59:00 PM,569.8,28.11,,,,,
46,10/23/23 06:00:00 PM,564.1,28.21,,,,,
47,10/23/23 06:01:00 PM,1677.2,28.18,,,,,
48,10/23/23 06:02:00 PM,2040.4,27.99,,,,,
49,10/23/23 06:03:00 PM,1957.1,27.94,,,,,
50,10/23/23 06:04:00 PM,395.2,27.96,,,,,
51,10/23/23 06:05:00 PM,385.9,28.07,,,,,
52,10/23/23 06:06:00 PM,369.8,28.14,,,,,
53,10/23/23 06:07:00 PM,360.6,28.19,,,,,
54,10/23/23 06:08:00 PM,354.7,28.24,,,,,
55,10/23/23 06:09:00 PM,351.5,28.28,,,,,
56,10/23/23 06:10:00 PM,364.3,28.30,,,,,
57,10/23/23 06:11:00 PM,364.3,28.34,,,,,
58,10/23/23 06:12:00 PM,363.8,28.36,,,,,
59,10/23/23 06:13:00 PM,362.0,28.39,,,,,
60,10/23/23 06:14:00 PM,361.1,28.40,,,,,
61,10/23/23 06:15:00 PM,359.7,28.42,,,,,
62,10/23/23 06:16:00 PM,358.3,28.44,,,,,
63,10/23/23 06:17:00 PM,357.4,28.45,,,,,
64,10/23/23 06:18:00 PM,356.1,28.45,,,,,
65,10/23/23 06:19:00 PM,355.6,28.46,,,,,
66,10/23/23 06:20:00 PM,354.7,28.46,,,,,
67,10/23/23 06:21:00 PM,354.2,28.46,,,,,
68,10/23/23 06:22:00 PM,400.3,28.46,,,,,
69,10/23/23 06:23:00 PM,382.2,28.45,,,,,
70,10/23/23 06:24:00 PM,374.4,28.45,,,,,
71,10/23/23 06:25:00 PM,370.7,28.45,,,,,
72,10/23/23 06:26:00 PM,368.0,28.45,,,,,
73,10/23/23 06:27:00 PM,367.1,28.45,,,,,
74,10/23/23 06:28:00 PM,366.6,28.45,,,,,
75,10/23/23 06:29:00 PM,365.7,28.45,,,,,
76,10/23/23 06:30:00 PM,365.2,28.44,,,,,
77,10/23/23 06:31:00 PM,365.2,28.44,,,,,
78,10/23/23 06:32:00 PM,365.2,28.44,,,,,
79,10/23/23 06:33:00 PM,364.8,28.44,,,,,
80,10/23/23 06:34:00 PM,364.3,28.44,,,,,
81,10/23/23 06:35:00 PM,364.3,28.42,,,,,
82,10/23/23 06:36:00 PM,363.8,28.42,,,,,
83,10/23/23 06:37:00 PM,363.8,28.42,,,,,
84,10/23/23 06:38:00 PM,363.8,28.42,,,,,
85,10/23/23 06:39:00 PM,363.4,28.42,,,,,
86,10/23/23 06:40:00 PM,363.4,28.42,,,,,
87,10/23/23 06:41:00 PM,363.4,28.41,,,,,
88,10/23/23 06:42:00 PM,363.4,28.41,,,,,
89,10/23/23 06:43:00 PM,362.9,28.41,,,,,
90,10/23/23 06:44:00 PM,362.9,28.40,,,,,
91,10/23/23 06:45:00 PM,362.0,28.40,,,,,
92,10/23/23 06:46:00 PM,362.5,28.40,,,,,
93,10/23/23 06:47:00 PM,364.8,28.41,,,,,
94,10/23/23 06:48:00 PM,366.1,28.41,,,,,
95,10/23/23 06:49:00 PM,366.6,28.41,,,,,
96,10/23/23 06:50:00 PM,367.1,28.41,,,,,
97,10/23/23 06:51:00 PM,368.0,28.42,,,,,
98,10/23/23 06:52:00 PM,368.0,28.42,,,,,
99,10/23/23 06:53:00 PM,368.0,28.42,,,,,
100,10/23/23 06:54:00 PM,368.0,28.42,,,,,
101,10/23/23 06:55:00 PM,368.0,28.42,,,,,
102,10/23/23 06:56:00 PM,368.0,28.42,,,,,
103,10/23/23 06:57:00 PM,368.9,28.44,,,,,
104,10/23/23 06:58:00 PM,369.8,28.44,,,,,
105,10/23/23 06:59:00 PM,370.3,28.44,,,,,
106,10/23/23 07:00:00 PM,370.7,28.44,,,,,
107,10/23/23 07:01:00 PM,370.7,28.44,,,,,
108,10/23/23 07:02:00 PM,370.7,28.44,,,,,
109,10/23/23 07:03:00 PM,370.7,28.44,,,,,
110,10/23/23 07:04:00 PM,370.7,28.44,,,,,
111,10/23/23 07:05:00 PM,370.3,28.44,,,,,
112,10/23/23 07:06:00 PM,370.3,28.44,,,,,
113,10/23/23 07:07:00 PM,370.3,28.44,,,,,
114,10/23/23 07:08:00 PM,369.4,28.44,,,,,
115,10/23/23 07:09:00 PM,369.8,28.44,,,,,
116,10/23/23 07:10:00 PM,369.4,28.44,,,,,
117,10/23/23 07:11:00 PM,368.9,28.44,,,,,
118,10/23/23 07:12:00 PM,368.4,28.44,,,,,
119,10/23/23 07:13:00 PM,368.0,28.44,,,,,
120,10/23/23 07:14:00 PM,368.0,28.42,,,,,
121,10/23/23 07:15:00 PM,368.0,28.42,,,,,
122,10/23/23 07:16:00 PM,368.0,28.44,,,,,
123,10/23/23 07:17:00 PM,368.0,28.42,,,,,
124,10/23/23 07:18:00 PM,368.0,28.42,,,,,
125,10/23/23 07:19:00 PM,367.1,28.42,,,,,
126,10/23/23 07:20:00 PM,366.6,28.42,,,,,
127,10/23/23 07:21:00 PM,366.6,28.42,,,,,
128,10/23/23 07:22:00 PM,366.6,28.42,,,,,
129,10/23/23 07:23:00 PM,366.1,28.42,,,,,
130,10/23/23 07:24:00 PM,366.1,28.42,,,,,
131,10/23/23 07:25:00 PM,365.7,28.42,,,,,
132,10/23/23 07:26:00 PM,365.7,28.42,,,,,
133,10/23/23 07:27:00 PM,365.7,28.42,,,,,
134,10/23/23 07:28:00 PM,365.2,28.41,,,,,
135,10/23/23 07:29:00 PM,364.8,28.41,,,,,
136,10/23/23 07:30:00 PM,364.3,28.41,,,,,
137,10/23/23 07:31:00 PM,365.7,28.41,,,,,
138,10/23/23 07:32:00 PM,366.1,28.41,,,,,
139,10/23/23 07:33:00 PM,366.1,28.41,,,,,
140,10/23/23 07:34:00 PM,366.1,28.41,,,,,
141,10/23/23 07:35:00 PM,366.1,28.41,,,,,
142,10/23/23 07:36:00 PM,366.1,28.40,,,,,
143,10/23/23 07:37:00 PM,366.1,28.40,,,,,
144,10/23/23 07:38:00 PM,366.1,28.40,,,,,
145,10/23/23 07:39:00 PM,365.7,28.40,,,,,
